,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,6
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,71
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,32
,,PSC,Tri-Cities,Pasco,WA,PSC Main,4
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,51
,,PVD,T F Green State,Warwick,RI,Checkpoint A,4
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,13
,,RDM,Roberts Field,Redmond,OR,RDMZ,2
,,,,,,Employee Screening Checkpoint (ESC),37
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,26
,,,,,,Terminal 2 Checkpoint,37
,,RFD,Greater Rockford,Rockford,IL,Checkpoint A,6
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,71
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,44
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,33
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,11
,,,,,,Checkpoint B,48
,,RSW,Southwest Florida International,Fort Myers,FL,,
,,,,,,Checkpoint D,83
,,,,,,CKPT-2,55
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-3,0
,,,,,,CKPT-6,68
,,,,,,SAT01,79
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,14
,,SAV,Savannah International,Savannah,GA,SAV-A,23
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,0
,,SBN,South Bend Regional,South Bend,IN,A CONC,3
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,7
,,SDF,Louisville International,Louisville,KY,SDF-A,29
,,,,,,SCP 2,40
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,82
,,,,,,SCP 4,66
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,44
,,,,,,Security Checkpoint B,32
,,,,,,Security Checkpoint D,53
,,SFO,San Francisco International,San Francisco,CA,,
,,,,,,Security Checkpoint F-1,21
,,,,,,Security Checkpoint G,1
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,44
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,2
,,,,,,Terminal A,7
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,10
,,SJT,Mathis Field (San Angelo RegionalAirport),San Angelo,TX,SJTA,33
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,180
,,,,,,SLC1,30
5/3/2020,13:00,SLC,Salt Lake City International,Salt Lake City,UT,SLC2,127
,,,,,,Central B,96
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,43
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,61
,,SPI,Abraham Lincoln Capital Airport,Springfield,IL,Checkpoint A,4
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,71
,,,,,,T1-A,22
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,22
,,,,,,T2-E,50
,,STT,Cyril E. King International,St Thomas,VI,STT B,14
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,31
,,SWF,Stewart,New  Windor,NY,Main Checkpoint,7
,,SWO,Stillwater Regional Airport,Stillwater,OK,Checkpoint 1,10
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,9
,,TBN,Waynesville Regional,Ft. Leonard Wood,MO,Gate 1 Hold Area,3
,,TLH,Tallahassee Regional,Tallahassee,FL,TLH A,6
,,TOL,Toledo Express,Swanton,OH,Checkpoint 1,16
,,,,,,TPA A,110
,,,,,,TPA C,42
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,64
,,,,,,TPA F,77
,,TRI,Tri City Regional,Blountville,TN,TRI-A,14
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,88
,,,,,,ACP,40
,,TUS,Tucson International,Tucson,AZ,,
,,,,,,BCP,33
,,TVC,Cherry Capital,Traverse City,MI,TVC1,8
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,15
,,UNV,University Park,University Park,PA,Main Terminal,5
,,VCT,Victoria Regional,Victoria,TX,VCT01,2
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,6
,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,3
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,0
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,23
,,AEX,Alexandria International,Alexandria,LA,AEX01,22
,,ALB,Albany County,Albany,NY,Main Checkpoint,11
,,ALO,Waterloo Municipal,Waterloo,IA,ALO-1,3
,,ALS,Alamosa-San Luis Valley/BergmanField,Alamosa,CO,Alamosa Airport,3
,,AMA,Amarillo International,Amarillo,TX,AMA30,0
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,85
,,,,,,F Arrival Checkpoint,52
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,295
,,ATW,Outagamie County,Appleton,WI,Checkpoint,17
,,AUG,Augusta State,Augusta,ME,Gate 1,0
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,62
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,4
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,7
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,87
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,46
,,BFL,"Meadows Field, Bakersfield",Bakersfield,CA,BFL01,5
,,BGM,Binghamton Regional,Johnson City,NY,210,3
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,0
,,BHM,Birmingham International,Birmingham,AL,Central,35
,,BIL,Billings Logan,Billings,MT,BILM,13
,,BMI,Bloomington-Normal,Bloomington,IL,Checkpoint A,40
,,BNA,Nashville International,Nashville,TN,BNA Main,173
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,30
,,,,,,A1,5
,,,,,,B1,36
,,BOS,Logan International,East Boston,MA,,
,,,,,,B5,32
5/3/2020,14:00,,,,,C2,17
,,BQK,Glynco Jetport,Brunswick,GA,Gate,15
,,BTV,Burlington International,South Burlington,VT,South,6
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,51
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,33
,,,,,,B Checkpoint,97
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,34
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,17
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,11
,,CAK,Akron-Canton Regional,North Canton,OH,Main,4
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,5
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,65
,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,2
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,19
,,,,,,B Checkpoint,125
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,226
,,,,,,A,34
,,CMH,Port Columbus International,Columbus,OH,,
,,,,,,B,35
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,1
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,3
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,4
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,48
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,146
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,18
,,,,,,Center Pier,65
,,,,,,Concourse A,32
,,DCA,Washington Reagan National,"Washington, DC",VA,,
,,,,,,North Pier,0
,,,,,,South Pier,15
,,,,,,A Bridge,149
,,DEN,Denver International,Denver,CO,,
,,,,,,South,236
,,,,,,A21,179
,,,,,,B30,39
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,51
,,,,,,D22,138
,,,,,,E18,67
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,4
,,DRT,Del Rio Texas International Airport,Del Rio,TX,DRT,0
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,22
,,,,,,Blue-2,127
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,35
,,,,,,Red 3,26
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,22
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,5
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,49
,,ERI,Erie International,Erie,PA,Main Terminal,24
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,4
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,9
,,,,,,Terminal A/3,12
,,EWR,Newark International,Newark,NJ,Terminal B/1,5
,,,,,,Terminal C/1,275
,,EYW,Key West International,Key West,FL,MAIN,12
,,FAR,Hector International,Fargo,ND,Gate,12
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,12
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,18
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,7
,,,,,,T1 Checkpoint,103
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T2 Checkpoint,66
,,,,,,T3F Checkpoint,122
,,FNT,Bishop International,Flint,MI,AOO-01,12
,,FOD,Fort Dodge Municipal,Fort Dodge,IA,FOD-1 (1),5
5/3/2020,14:00,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,24
,,GDV,Dawson Community,Glendive,MT,Checkpoint 1,5
,,,,,,GEG-A/B,0
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,3
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,8
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,24
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,8
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,8
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,60
,,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,5
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,23
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,7
,,GTR,Golden Triangle Regional,Columbus,MS,GTR-A,14
,,HLN,Helena Regional,Helena,MT,HLNZ,12
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,823
,,HOU,Houston Hobby,Houston,TX,CENTRAL,256
,,HRL,Valley International,Harlingen,TX,HRL01,12
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,0
,,HTS,Tri-State,Huntington,WV,Main Terminal,10
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,4
,,HXD,Hilton Head Island Airport,Hilton Head Island,SC,Gate,12
,,,,,,Employee Checkpoint,0
,,IAD,Washington-Dulles International,"Washington, DC",VA,,
,,,,,,Passenger Screening Area:  PreCheck,66
,,,,,,12/AS Terminal,88
,,IAH,Houston Intercontinental,Houston,TX,,
,,,,,,30/CN Terminal,63
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,5
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDAZ,57
,,ILM,Wilmington International,Wilmington,NC,Terminal,2
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,64
,,IPL,Imperial County,Imperial,CA,IPL01,0
,,IRK,Kirksville Regional,Kirksville,MO,Kirksville,0
,,ITO,Hilo International,Hilo,HI,ITO01,19
,,JAC,Jackson Hole,Jackson,WY,JAC 01,14
,,JAN,Jackson International,Jackson,MS,JAN-East,0
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,61
,,,,,,Terminal 1,31
,,,,,,Terminal 4 Main,64
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,50
,,,,,,Terminal 8,84
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,14
,,LAN,Capital City,Lansing,MI,Gate,1
,,,,,,Term 1 - AB,0
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,180
,,,,,,Terminal 3 - E Upper,87
,,,,,,TBIT Main Checkpoint,51
,,,,,,Terminal 1 - Passenger,89
,,,,,,Terminal 2 - Passenger,36
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,92
,,,,,,Terminal 5 - Passenger,8
,,,,,,Terminal 6 - Passenger,46
,,,,,,Terminal 7 - Passenger,24
,,LBB,Lubbock International,Lubbock,TX,LBBA,9
,,,,,,TB CHK A,21
,,LGA,LaGuardia,Flushing,NY,TB CHK D,121
,,,,,,TC CHK West,12
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,1
,,LIH,Lihue,Lihue,HI,LIH01,0
,,LIT,Little Rock National,Little Rock,AR,LITA,13
,,LSE,La Crosse Municipal,La Crosse,WI,Gate,13
,,MAF,Midland International,Midland,TX,MAFA,0
5/3/2020,14:00,,,,,MCI 37-45,48
,,MCI,Kansas City International,Kansas City,MO,MCI 56-60,32
,,,,,,MCI 76-85,15
,,MCN,Middle Georgia Regional,Macon,GA,MCN-A,3
,,,,,,EAST Checkpoint,38
,,MCO,Orlando International,Orlando,FL,EAST FIS,9
,,,,,,WEST Checkpoint,165
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,1
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,106
,,MEM,Memphis International,Memphis,TN,MEM-B,80
,,MFE,Miller International,McAllen,TX,MFE01,17
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,6
,,MGW,Morgantown Municipal,Morgantown,WV,MGW-01,0
,,MHT,Manchester,Manchester,NH,Checkpoint,13
,,,,,,North 2,146
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,10
,,,,,,CONC C,58
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,10
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,2
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,0
,,,,,,North CP,101
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,51
,,MSY,New Orleans International,Kenner,LA,MSY01,57
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,13
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,22
,,,,,,TERM1,7
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,45
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,13
,,OKC,Will Rogers World,Oklahoma City,OK,West,43
,,,,,,Terminal A,5
,,OMA,Eppley Airfield,Omaha,NE,,
,,,,,,Terminal B,13
,,,,,,T2,6
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,45
,,,,,,10,25
,,,,,,2,135
,,,,,,4B,24
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,19
,,,,,,6A,39
,,,,,,7A,187
,,,,,,Conc. A Checkpoint,45
,,ORF,Norfolk International,Norfolk,VA,,
,,,,,,Conc. B Checkpoint,23
,,ORH,Worcester,Worcester,MA,Checkpoint 1,3
,,OTH,North Bend Municipal,North Bend,OR,OTHZ,5
,,PAH,Barkley Regional,West Paducah,KY,PAH,3
,,,,,,PBI A/B,12
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,48
,,PDX,Portland International Airport,Portland,OR,PDX D/E,96
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,69
,,PGV,Pitt-Greenville,Greenville,NC,Terminal,0
,,,,,,Checkpoint B,202
,,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,43
,,,,,,Checkpoint F,17
,,,,,,T-3 North,106
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,176
,,,,,,T-4 C,145
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,10
,,PIE,St Petersburg-ClearwaterInternational,Clearwater,FL,PIE A,104
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,61
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,20
,,PVD,T F Green State,Warwick,RI,Checkpoint A,10
,,PVU,Provo Municipal Airport,Utha County,UT,Checkpoint 1,67
5/3/2020,14:00,PWM,Portland International Jetport,Portland,ME,Terminal 2,8
,,,,,,Employee Screening Checkpoint (ESC),25
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,33
,,,,,,Terminal 2 Checkpoint,67
,,RFD,Greater Rockford,Rockford,IL,Checkpoint A,29
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,7
,,RIW,Riverton Regional,Riverton,WY,RIW 01,3
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,60
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,22
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,15
,,ROW,Roswell International Air Center,Roswell,NM,Checkpoint 1,10
,,RST,Rochester International,Rochester,MN,Main Checkpoint,12
,,,,,,Checkpoint B,125
,,RSW,Southwest Florida International,Fort Myers,FL,,
,,,,,,Checkpoint D,54
,,,,,,CKPT-2,55
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,64
,,,,,,SAT01,19
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,22
,,SAV,Savannah International,Savannah,GA,SAV-A,29
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,1
,,SDF,Louisville International,Louisville,KY,SDF-A,26
,,,,,,SCP 2,81
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,111
,,,,,,SCP 4,79
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,4
,,,,,,Security Checkpoint B,21
,,,,,,Security Checkpoint D,37
,,SFO,San Francisco International,San Francisco,CA,,
,,,,,,Security Checkpoint F-1,13
,,,,,,Security Checkpoint G,10
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,27
,,SGU,St. George Municipal,St. George,UT,SGUZ,7
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,9
,,,,,,Terminal A,3
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,15
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,85
,,,,,,SLC1,34
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,158
,,,,,,Central B,46
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,5
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,40
,,SPI,Abraham Lincoln Capital Airport,Springfield,IL,Checkpoint A,3
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,40
,,,,,,T1-A,8
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,38
,,,,,,T2-E,58
,14:00,STT,Cyril E. King International,St Thomas,VI,STT B,18
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,28
,,SUX,Sioux Gateway,Sioux City,IA,Main Checkpoint,10
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,0
,,TLH,Tallahassee Regional,Tallahassee,FL,TLH A,33
,,TOL,Toledo Express,Swanton,OH,Checkpoint 1,36
,,,,,,TPA A,23
,,,,,,TPA C,79
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,1
,,,,,,TPA F,40
,,TRI,Tri City Regional,Blountville,TN,TRI-A,18
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,23
,,TUS,Tucson International,Tucson,AZ,BCP,12
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,5
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,20
5/3/2020,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,2
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,1
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,52
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,0
,,ALB,Albany County,Albany,NY,Main Checkpoint,41
,,AMA,Amarillo International,Amarillo,TX,AMA30,10
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,28
,,AOO,Altoona-Blair County,Martinsburg,PA,AOO-01,1
,,,,,,F Arrival Checkpoint,18
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,409
,,ATW,Outagamie County,Appleton,WI,Checkpoint,19
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,100
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,11
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,10
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,74
,15:00,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,41
,,BFL,"Meadows Field, Bakersfield",Bakersfield,CA,BFL01,10
,,BHM,Birmingham International,Birmingham,AL,Central,18
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,2
,,BMI,Bloomington-Normal,Bloomington,IL,Checkpoint A,15
,,BNA,Nashville International,Nashville,TN,BNA Main,125
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,7
,,,,,,A1,32
,,,,,,B1,90
,,BOS,Logan International,East Boston,MA,,
,,,,,,B5,41
,,,,,,C2,64
,,BPT,Jack Brooks Regional Airport,Beaumont,TX,BPT01,15
,,BTR,Baton Rouge Metropolitan,Baton Rouge,LA,BTR01,17
,,BTV,Burlington International,South Burlington,VT,South,4
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,49
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,31
,,,,,,B Checkpoint,112
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,10
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,14
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,13
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,52
,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,0
,,CIU,Chippewa County International,Kincheloe,MI,CIU1,2
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,37
,,,,,,B Checkpoint,210
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,95
,,,,,,A,25
,,CMH,Port Columbus International,Columbus,OH,,
,,,,,,B,12
,,CNY,Canyonlands Field Airport,Moab,UT,CNYZ,3
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,0
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,3
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,18
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,71
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,50
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,21
,,,,,,Center Pier,49
,,,,,,Concourse A,33
,,DCA,Washington Reagan National,"Washington, DC",VA,,
,,,,,,North Pier,0
,,,,,,South Pier,25
,,,,,,A Bridge,166
,,DEN,Denver International,Denver,CO,,
,,,,,,South,188
,,,,,,A21,139
,,,,,,B30,40
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,69
5/3/2020,15:00,,,,,D22,105
,,,,,,E18,83
,,DRO,Durango-La  Plata County,Durango,CO,Checkpoint,19
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,36
,,,,,,Blue-2,52
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,35
,,,,,,Red 3,22
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,94
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,0
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,67
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,3
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,1
,,,,,,Terminal B/1,34
,,EWR,Newark International,Newark,NJ,Terminal B/3,46
,,,,,,Terminal C/1,84
,,EYW,Key West International,Key West,FL,MAIN,3
,,FAR,Hector International,Fargo,ND,Gate,9
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,19
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,4
,,,,,,T1 Checkpoint,127
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T2 Checkpoint,33
,,,,,,T3F Checkpoint,22
,,FLO,Florence Regional,Florence,SC,Terminal,13
,,FNT,Bishop International,Flint,MI,AOO-01,0
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,27
,,,,,,GEG-A/B,12
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,13
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,4
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,9
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,19
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,6
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse B,7
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,6
,,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,5
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,23
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,1
,,GUC,Gunnison County,Gunnison,CO,GUC1,2
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,1226
,,HOB,Lea County Regional Airport,Lovington,NM,Checkpoint 1,0
,,HOU,Houston Hobby,Houston,TX,CENTRAL,184
,,HRL,Valley International,Harlingen,TX,HRL01,10
,,HTS,Tri-State,Huntington,WV,Main Terminal,1
,,,,,,Employee Checkpoint,0
,,IAD,Washington-Dulles International,"Washington, DC",VA,,
,,,,,,Passenger Screening Area:  PreCheck,228
,,,,,,12/AS Terminal,80
